,cq,baseline,plateau,slope,inflection,asymmetry,drift,CurveCall
340604,38.872205654433,14.682158205168,35.395732951261,-0.40893329457238,34.464242642393,5.5,0.048506487356896,True
267025,,25.684865318694,311.85157678786,-1.7052473715903,59.607294466548,0.5,0.069432573859745,False
271054,,12.52109736613,12.709271740932,-0.01,38.504706277992,1.5855674458779,0.0083839620944728,False
243029,7.8184357447858,15.905046483385,16.268354765524,-0.01,42.162554894243,1.692167197346,0.016739974514229,False
22312,,20.537021430408,72.235904634315,-0.31786395142373,50.442425813188,5.5,0.059143227454673,False
339411,38.295129940274,16.950821633451,35.101018802589,-0.37672994851695,33.51036875003,5.5,0.040584060563328,True
244373,39.208282529982,14.962606524663,31.458534969471,-0.3859291198813,34.537572951443,5.5,0.015870156556548,True
26797,38.069204492401,22.505452207832,41.759581334635,-0.41995813599099,33.776960379513,5.5,0.014134633560262,True
95235,46.744546345422,22.914878433231,40.515054838188,-0.3531016959121,41.639606726794,5.5,0.064390570116211,False
94982,39.782657584932,10.611929877715,22.377894618664,-0.42566871232638,35.547996251673,5.5,0.054751144301824,True
272116,37.505386735215,23.980845700298,45.748653464429,-0.48340609405825,33.776507726401,5.5,-0.0092425466518158,True
438393,,7.7792015842392,53.105574613938,-0.020585550735276,0.0,2.4987174561234,-0.17073006916559,False
149896,38.023738013707,15.334553756087,31.454954393077,-0.43417383906225,33.872030391802,5.5,0.035122326210878,True
385251,38.858283056571,13.266838484988,35.929622509433,-0.4135975150249,34.500029509621,5.5,0.068657020148721,True
55144,40.595103004382,18.868778294973,36.720284735731,-0.4358876138747,36.459718608291,5.5,0.10601935177562,True
288757,21.492218622541,13.845600297336,46.835444974061,-0.034857577032906,0.0,2.9695241302221,-0.18186155278612,False
288719,40.296724555794,21.803157238933,43.999200886784,-0.49150235911282,36.629269449128,5.5,0.060694572067143,True
38253,,16.892420286415,62.292141516413,-0.35580162054484,49.05776243039,5.5,0.031567120182803,False
109215,39.087014680531,19.525245008746,42.312396239318,-0.41829424791159,34.777696907537,5.5,0.031519854151897,True
11860,15.724467124503,17.425718329053,18.561640628914,-0.16105895038342,4.5325226062039,5.5,0.025464008561121,False
374763,40.235156877975,13.1144237391,34.33507371542,-0.40478234071305,35.781991174918,5.5,0.13500779859809,True
163809,,22.986696685368,24.673217621157,-0.01,41.360474804263,1.0689071572577,0.087189200409543,False
25444,39.563746044974,13.374845983268,29.042642020596,-0.40192309500772,35.078900911026,5.5,0.060097961287051,True
271057,37.925794837608,18.283516030526,37.429725151164,-0.46697897857099,34.065743487154,5.5,0.074131271117075,True
434799,19.083802036379,13.313042152659,13.778598747555,-0.19228238058348,9.7092413959461,5.5,0.014586596111094,False
24935,40.435289355383,22.34416184257,44.103708453467,-0.40403469517778,35.973883296991,5.5,0.037860998365951,True
53348,40.333853059647,18.079479818412,36.904562589858,-0.41278428628726,35.967013291884,5.5,0.10576339657074,True
276807,,20.269878811947,34.933665358806,-0.63146133666816,47.537859593272,5.5,0.12596557627896,False
441193,46.400500852559,14.118110950725,16.348845765203,-0.53461714748288,43.439551723723,4.8130741906767,0.020033854224202,False
107631,39.13832069623,21.092544782699,44.647691658733,-0.43181880410678,34.963970668571,5.5,0.13222052864829,True
15139,22.461580798025,19.576985238083,21.42603549284,-0.15021327878345,10.461557554639,5.5,0.025880432477248,False
54598,38.783278235682,20.396147407329,39.248965273142,-0.42446555986642,34.536613706682,5.5,0.031518532144394,True
26328,38.304266610015,18.714346656343,38.826013106661,-0.43076546725692,34.11970917939,5.5,0.039022407249578,True
243209,38.666202294188,17.822067725693,42.143578600003,-0.40951923786124,34.264546229675,5.5,0.044512098525719,True
120729,,18.624828612329,68.981613040774,-0.038008700371022,0.0,3.1876824496427,-0.35582866722111,False
313369,22.6338663536,14.997919171848,15.614549272712,-0.26148043978752,15.740184981749,5.5,0.023945285616207,False
23868,38.464657354585,22.031101743345,39.917551511926,-0.36896852114157,33.579246449369,5.5,0.03822106413974,True
276831,41.244672692214,14.749883804745,31.115321900708,-0.41988609744268,36.951692172389,5.5,0.047044734886827,True
123869,20.841620055194,21.542427375875,24.50457735887,-0.20028709612126,28.614731035113,1.0106267386275,0.0012227650320971,False
271060,39.36680436845,14.001767723059,34.47230265009,-0.44421201046758,35.308915805353,5.5,0.12786814075969,True
120134,38.238659799467,23.644400485773,48.825773310162,-0.43537023733284,34.098361078292,5.5,0.012314606413121,True
441221,46.809876446766,12.925047129968,15.484236900774,-1.2470007403342,48.757254256451,0.7478843342776,0.018541298017604,False
132198,48.705290929932,17.130649261978,24.969566572494,-0.54716242487676,45.410907480131,5.5,0.028967222539672,False
55149,40.521114298396,19.918578092175,37.57300167455,-0.48747325753912,36.823346658861,5.5,0.046465522472838,True
25849,14.318791025109,23.729386342271,25.905905768378,-0.25881257540871,29.414234472704,0.5,0.051965862718914,False
15166,,15.970436091616,22.508026036583,-0.090967953667657,0.0,0.5,0.02872494268674,False
25424,,18.733932133641,34.510016562701,-0.033538908062456,60.0,2.612822382656,0.01465981692139,False
14736,48.494417176942,21.716523762702,38.296493823366,-0.62931260149981,48.006663684409,2.3400754351265,0.049645428656025,False
25507,49.532649434252,20.611574962442,33.93416347401,-1.4649148502452,52.199623965198,0.5,0.088768583257673,False
157855,19.78084670216,21.119725840204,21.891710976278,-0.48824999477085,26.160602806763,0.61115070607126,0.024934477992243,False
339400,39.96908798318,12.713459524151,33.041122916208,-0.42735989189566,35.751184358975,5.5,0.09975543463589,True
339317,7.9185114065847,14.110045355849,15.219839224714,-0.1100247631551,0.0,3.1787686557972,0.021023092613161,False
455394,48.297202115187,18.463809300657,21.60490568447,-0.55011459344073,45.020497846005,5.5,0.069306221635786,False
24929,24.966991246934,21.784323959747,22.259377297837,-0.15627351507739,13.432325017829,5.5,0.021297665324613,False
217402,,20.773724213624,21.308823006085,-0.01,42.10977123007,1.8597942330494,0.027304480050376,False
120726,33.13343168911,24.998227198906,25.496692781443,-0.23242595312125,25.37800329284,5.5,0.019888989281992,False
238378,13.899417260647,23.280731544504,24.877856933798,-0.11460000664286,0.0,4.8418663422414,0.04047719373226,False
201053,,17.428980394149,215.20058652075,-1.4469903617028,60.0,0.5,0.0067321846651949,False
125529,,18.853325,19.424,-0.8,40.0,1.0,0.058585454545455,False
354944,23.557070849527,14.042778214914,15.043086507885,-0.20986692681918,14.967995552209,5.5,0.038739741847287,False
364254,22.209621239494,12.807386942684,13.59070878049,-0.15489405557025,10.57222928,5.5,0.028076208240036,False
354946,,14.593339636521,15.087386567049,-0.13161813105218,0.0,3.3314547972756,0.0077605188917501,False
349910,18.237779358431,9.694155725275,11.26841994874,-0.15628345324567,14.231297699975,2.7753389963925,0.023187010680302,False
54351,38.698805739761,20.497584412343,39.534889978848,-0.42160977292004,34.423376296126,5.5,0.049808260039245,True
339410,38.284430930328,23.528332154829,48.719806987202,-0.44618402828631,34.244477183463,5.5,0.076134883722769,True
240294,37.321332295946,20.647294817368,41.475643193081,-0.45648934819363,33.372581149836,5.5,0.0058760583234357,True
19793,27.792710214735,17.743146826563,18.960649457574,-0.01,41.780060547144,1.8663136548962,0.070077664755695,False
154234,37.512678791041,21.478799644825,49.728420379243,-0.46265655917915,33.616564489615,5.5,0.031678457438148,True
95694,39.216169220747,17.288927073304,35.50040150382,-0.39602946518798,34.664581535192,5.5,0.050059349750504,True
269734,,17.491951035045,18.632382064118,-0.081613846429079,0.0,1.3833747174588,0.016141084980514,False
120137,38.613035134787,11.441688496299,23.861874109734,-0.43614359189857,34.480077846523,5.5,0.036962005051672,True
25429,,22.019104534119,23.591318346706,-0.01,60.0,5.5,0.067328625753268,False
243027,,22.189117743478,45.683488453042,-0.75129874127591,60.0,0.5,0.011809391845544,False
149863,16.638328702574,16.5026736916,21.045436558057,-0.14972674182941,14.155729151941,2.4210650064467,0.016464275753836,False
90046,48.430255284883,22.724296422637,24.499004632901,-1.1868923978766,46.911530554578,5.5,0.067499768734141,False
269748,,23.172124331588,23.809889879822,-0.01,40.036538775891,1.3185891016302,0.034946233959853,False
259692,,19.465294047239,23.128690213179,-0.075846185389995,24.612545357405,5.5,-0.0084545575531327,False
54795,39.02171646619,20.360570024271,40.124921619055,-0.38688935726145,34.362599323175,5.5,0.066533725375912,True
364615,,14.468814325203,16.229988415208,-0.66401495133305,47.602581211743,5.5,0.0089292959406357,False
349941,39.050440301792,11.398974048259,27.38223701182,-0.33497951519079,33.669326666112,5.5,0.033519625461369,True
55133,39.210881907052,24.077912065727,41.950875746193,-0.44879061845998,35.19439233993,5.5,0.034837645479223,True
24797,23.960074790327,18.317124178315,18.650835020136,-0.34853238663672,18.788208685541,5.5,0.014458940418589,False
25411,49.747835551193,16.228449823497,17.1066643186,-0.99501068997908,47.936234072917,5.5,0.04098352696298,False
238038,38.0434347007,17.234499688523,35.653643206387,-0.43422702246554,33.892235573037,5.5,0.018024196714551,True
243255,,15.037059597072,15.712414467546,-0.20040726167492,20.646989331189,1.0776274074607,0.01359363359335,False
94115,,14.355358940754,44.949175432871,-0.33599581316606,47.691037622891,5.5,0.044848143856541,False
365103,39.536460479169,18.774029367868,39.326176272051,-0.39124050447229,34.929159301858,5.5,0.08908857995977,True
438396,19.597220544727,11.056693292039,13.968454168321,-0.10646369151303,2.6659756174748,5.5,-0.00081017367170761,False
238391,37.750849072853,20.151599833721,40.326722432699,-0.46190835911425,33.84842383785,5.5,0.042453392674469,True
364256,,16.192048386418,20.415594794879,-0.59105396914568,47.046796712269,5.5,0.025905507912376,False
288732,38.665798011437,19.941960822246,37.017441019606,-0.44451824554498,34.610704986725,5.5,0.02829361429054,True
25840,49.636906975034,19.671208044912,30.104629613519,-0.48854479388758,45.947249732916,5.5,0.046449580697544,False
243253,,17.290774762497,63.53067738677,-1.139623607968,60.0,0.5,0.0097123209293463,False
54602,40.088850375062,19.498095206474,37.34477784479,-0.43815522049688,35.974868040622,5.5,0.022276407312019,True
120743,,17.40758348717,22.737926731755,-0.036840411192107,0.0,0.5,0.046935035775802,False
181958,49.982774360753,23.695027669919,26.077082447963,-1.0536266883473,50.423078077987,1.5993279157283,0.110600022121,False
154258,37.44130947035,21.424605465797,41.934727633354,-0.43675845089463,33.314170468977,5.5,0.053922654611035,True
24795,,18.653547172579,18.929816504723,-0.32301448452578,15.566680879115,5.5,0.011378234188583,False
26333,38.074556390057,23.452797647743,53.230297692611,-0.43811159381031,33.960164389632,5.5,0.020217929447811,True
95602,39.220413912705,20.071180145233,40.396762863001,-0.43655220065399,35.091325033606,5.5,0.070567182915192,True
95233,45.80640894905,20.439000230435,36.899463738352,-0.66080150531106,45.378121948505,2.3110103161384,0.079407248523308,False
30169,40.98088137106,16.056114331268,35.563803456307,-0.41051338142667,36.589884832525,5.5,0.07596893983786,True
23293,38.067252332088,13.909732269318,29.932971742174,-0.39714148604298,33.528409375068,5.5,0.035630629132269,True
25406,38.574355065039,19.851749957238,37.759575792065,-0.44357903777968,34.510676028515,5.5,0.0094434042628689,True
149403,9.4333330646706,18.11434628083,22.996820035697,-0.18960386496879,30.03887608064,0.5,-0.045768477166204,False
158869,28.04340609154,20.18279844165,21.331021889869,-0.23250337959784,20.290560348031,5.5,0.031304245939229,False
214668,38.058849451102,15.604174219508,33.359769110539,-0.42156891845509,33.783005673357,5.5,0.03447808655017,True
365197,38.438153977233,14.933264157691,37.199292140971,-0.42197770952034,34.166452424761,5.5,0.034646560034812,True
217380,,21.371965458929,21.811338548005,-0.01,41.219674342735,3.0947448397012,0.019988749847454,False
151655,23.108892291669,22.299810483545,24.842069716716,-0.16650491061065,12.283008356739,5.5,0.053430770844854,False
244090,48.621722979901,14.611408657624,15.432551867817,-1.296820319887,47.23173640333,5.5,0.028716656416508,False
349903,35.527481221706,14.799791696916,15.870920926512,-0.01,38.744232878288,1.9681680106238,0.062643340377131,False
243026,46.996189024591,15.614816222115,26.751170476628,-0.58625794774016,47.120425320084,1.9288693907772,0.017034854375562,False
17381,,16.355053285446,17.901284799407,-0.01,38.174275787086,1.5302730908008,0.077891841596412,False
25877,48.309597756025,20.74008425711,35.832781688547,-0.49225771071269,44.647770226179,5.5,0.036072400872929,False
259379,49.080305631343,18.865830696344,20.14219483875,-1.3433616250602,50.541862138307,0.87232559815991,0.057858798242646,False
154308,20.444138849335,17.562017712034,18.068998097507,-0.11871333590918,5.2599742139006,5.5,0.017119687561263,False
240267,37.76090401157,16.969783699327,34.949377405119,-0.45705815087113,33.817067032772,5.5,0.039202175150727,True
238399,37.504020035726,20.18244259038,40.584309651988,-0.42956173903389,33.307736537758,5.5,-0.009892834749387,True
54352,38.515124580369,25.54271909446,54.977626462004,-0.4262321696171,34.286061254421,5.5,0.053848686943074,True
259417,24.024273995059,18.122727523563,18.639821879856,-0.20486363576507,15.225431632748,5.5,0.020176684454859,False
94235,49.921944461223,18.369579228769,22.722928263519,-1.2308221253576,53.096156652504,0.5,0.031857152254235,False
39862,37.349310593993,22.613897594155,48.274913726269,-0.39455344095401,32.780695421082,5.5,0.031488182550403,True
244072,,16.629308904928,20.113131069107,-0.53021846957756,47.549914046473,5.5,0.01219790350668,False
349927,22.153539702388,13.772039461312,14.73084489505,-0.32246703039872,27.567070640601,0.94242299055213,0.034602773562546,False
382975,33.527256810728,12.056562970737,12.243305549449,-0.55247818449557,30.264570812524,5.5,0.0028828129474716,False
149844,20.148562807513,20.328946539283,21.969071264482,-0.2515021728667,13.36523919722,5.1852171360597,0.029922138927321,False
122082,17.327231335912,14.64858926292,16.77673328354,-0.16056223507691,12.998074969488,2.8821991010602,0.059020318529528,False
133205,46.138815929399,18.339789093928,32.904704693456,-0.77785476916854,47.571247552879,1.2032915981369,0.027671862828273,False
25112,49.639320424839,21.161761857929,23.148002493087,-0.59190097160983,46.593941344003,5.5,0.039422852272703,False
26296,24.295305361381,25.59630501728,26.909410204677,-0.17078576996261,13.740779435355,5.5,0.013478667474577,False
54293,38.727321548605,19.015082456096,35.945780972601,-0.42676624680475,34.503550689586,5.5,0.017984397968624,True
94130,48.102440403894,20.440403606218,34.530948289063,-0.44147045577823,44.019352139949,5.5,0.052521453394183,False
54618,42.991536048853,21.4335001071,39.093683801486,-0.44131681653856,38.907026305932,5.5,0.04240065649913,True
107602,39.556403552211,14.167826430176,29.747918786958,-0.42229335912799,35.287894948171,5.5,0.094084764389575,True
455154,38.804831243631,16.92585540934,40.708058013326,-0.41991037782787,34.512098955873,5.5,0.02393856902659,True
123871,9.7657861774061,19.348280263104,21.264913292833,-0.12347554827839,0.0,3.8494100057438,0.036362498013637,False
162027,38.061133956909,18.901374361941,35.32769355125,-0.44551537075497,34.015116792985,5.5,0.043951574828292,True
25183,38.914954095421,20.893952630694,38.252285743717,-0.40176742635479,34.428371265097,5.5,0.019056349669339,True
441243,45.735234866896,14.788661046222,18.444955081701,-1.1061923685966,48.775667896018,0.5719033228574,0.064078057071494,False
107603,39.629757788793,17.14982997726,31.64108437723,-0.42417598840447,35.380194196929,5.5,0.039530820601695,True
157658,49.058601440053,19.433192028922,28.715144605729,-0.56069760074515,45.843744029443,5.5,0.095438178336409,False
125511,19.048307415942,20.742476787113,23.013949988948,-0.12612867488241,4.7568480111142,5.5,0.070200369740301,False
217392,37.599999684455,20.799216629717,39.949258306134,-0.44692407840581,33.566735593389,5.5,0.059589121769627,True
107620,47.656413591731,21.33783857052,36.822180770045,-0.83577803812984,48.150422717992,1.6377855609947,0.04626551643139,False
272068,,17.043692352687,17.421646113013,-0.22990666661763,20.661819037079,5.5,-0.0017341227940358,False
339575,,13.555056606421,32.214409842284,-0.47761445524724,46.36974763361,5.5,0.036150898735014,False
340634,,12.451274670236,15.040024669663,-0.067100487699583,0.0,0.76655267615766,0.024258722215449,False
238369,49.885282252798,18.620571045097,19.442830903406,-0.36027624391585,44.882002499256,5.5,0.032998773089986,False
441245,47.712798705736,13.111706927998,15.250136688019,-0.61054494710076,44.760415190933,5.5,0.026758928134644,False
372682,38.471008373497,15.42740013253,39.914418758118,-0.40103581729499,33.976240676624,5.5,0.046592198006039,True
170157,49.645504116568,19.883689586057,30.317377823127,-0.62836185005197,46.776834039418,5.5,0.093336276336717,False
288740,42.208354118504,21.46032799942,38.490547123374,-0.51871081477321,39.587664057989,4.2120777414028,0.04032689358549,True
109609,45.829495393655,15.909122580115,27.19952247271,-0.6564254182741,45.836623202959,1.9953282693087,0.045215910496627,False
438394,,11.537972394541,13.778262999952,-0.076000823062219,0.0,5.5,-0.020001957733196,False
182005,37.857569485662,21.248538965072,40.048061819011,-0.442908304169,33.787736475308,5.5,0.062911946715415,True
271055,,19.76650018401,42.599821940949,-1.0453778882517,60.0,0.5,0.014061012063494,False
132239,37.967824005236,19.92312019863,40.257807805458,-0.49154055220305,34.300653862737,5.5,0.052092127188792,True
24842,,15.211656987734,32.543856639343,-0.28069834746855,47.133583757454,5.5,0.024400791786502,False
98865,46.701117778502,18.326048692793,29.380596199782,-0.65209577929161,46.053386865107,2.4869076685519,0.016997464701686,False
54792,38.830232535653,22.677019411031,44.966554993494,-0.42517321746185,34.590636148027,5.5,0.065700320336134,True
24085,46.787610373006,16.526647716435,29.435331861209,-0.46968751210523,45.063790939775,3.0710634966647,0.012701262535147,False
455147,46.280177739984,17.400945550009,20.162735585539,-1.1616404252839,49.643430697243,0.5,0.026932584953788,False
15163,14.051445095868,19.183911114208,20.60973558745,-0.054718782652554,0.0,3.0021585533627,0.043672152013444,False
339563,49.807904795157,22.231269137372,28.647263860243,-0.58248823127993,46.713313797317,5.5,0.015905423061104,False
22322,38.721259952295,17.60243998649,34.09004948265,-0.40100348679608,34.22612986934,5.5,0.019477885780016,True
96156,42.309807490154,16.650090852752,30.486412434544,-0.48958515817818,38.627990738245,5.5,0.028467541032882,False
107611,38.306357012521,21.651109088509,41.715950850471,-0.51030156596074,34.774008775508,5.5,0.10632735138778,True
151676,24.316832782622,17.290460788263,17.768776690873,-0.3676916204551,19.414456071846,5.5,0.022043750179254,False
23692,40.23255665737,15.958577700464,36.256609258538,-0.37678929435003,35.448549086305,5.5,0.13263460287002,True
26251,38.525489319709,16.943440912602,32.776042211261,-0.40800433972703,34.107490143346,5.5,0.045564011576861,True
22771,,14.868622537879,30.805523366632,-0.42487879621358,46.586793507844,5.5,0.025136496641278,False
244359,39.043320583452,18.203215140584,42.874755548904,-0.39956280687421,34.531982676483,5.5,0.067978538185817,True
25490,45.628576705161,18.711230392434,19.616211060205,-0.01,36.646420524554,2.0925139382761,0.046214604875786,False
154261,37.496350676463,17.518347772306,37.661094813754,-0.45893683387668,33.568658009827,5.5,0.037349934117645,True
151673,,17.672287956137,25.737420927439,-0.6331607008721,47.321612416664,5.5,0.060766385219457,False
25449,49.115616144536,19.019458879868,22.846317144984,-0.86956709346162,47.042673354474,5.5,0.071686574444859,False
201036,38.159094311833,25.753637321438,47.053103847269,-0.44762848766138,34.132177154965,5.5,0.046540052492588,True
22257,,12.091361146836,19.334590520517,-0.042138160307176,0.0,0.5,0.063335525771546,False
132256,7.3610284062883,17.294219785251,18.543500350751,-0.01,41.151719885622,1.6966061617351,0.066307923194433,False
54305,38.718434799399,20.63222070919,37.711352766427,-0.46929089878789,34.877399651429,5.5,0.042538964098796,True
288733,39.799041180656,18.500538355672,36.80749804057,-0.45062134773582,35.79886931591,5.5,0.11187244235396,True
25505,38.820244893452,19.181378034884,37.246918025231,-0.43602598372791,34.686172833215,5.5,0.074936652915115,True
214676,,21.401369663463,29.120988939109,-0.44724163128134,48.212084859958,5.5,0.040263744560416,False
259886,40.332411686112,21.921609249685,46.735685523212,-0.44642523650721,36.294640768478,5.5,0.057450308818987,True
25862,39.242368026211,17.777035279769,39.400550990071,-0.41758443010453,34.925725194448,5.5,0.082626070829067,True
177651,,17.968062229776,37.585384827144,-0.84368625040727,60.0,0.5,0.010048245653831,False
109483,,-43.882490385254,73.231064013215,-0.023033345370246,57.832772458242,0.50000000001783,-0.31352795173246,False
85670,46.252392847661,17.946985671147,35.152999119592,-0.45501769452452,42.435859478488,5.2826444866116,0.063324546254898,False
26195,38.622917625746,21.710040750358,45.398902589999,-0.47048637430263,34.79164230021,5.5,0.095605888641421,True
125572,37.55864450345,20.608239839662,36.329287907232,-0.44268422421456,33.486751406141,5.5,0.0035482225455285,True
177516,37.775204937325,17.364139365966,34.40461389691,-0.42821544918279,33.565728515335,5.5,0.027274079165476,True
340613,39.025433420586,12.830413598642,32.073898365964,-0.42397371990881,34.77384245581,5.5,0.041138787275268,True
55042,38.019095009771,20.306538713954,42.136800487201,-0.46286171666681,34.124707610771,5.5,0.044582567072574,True
243048,39.525988985283,16.826383746415,35.957216670139,-0.45733317037448,35.584523651836,5.5,0.086587994104446,True
149830,49.122306426033,17.53929308907,22.051346706941,-0.70467387891152,46.564296414862,5.5,0.049441878287698,False
19934,40.776451282609,22.532455432459,23.20275851942,-0.16345056838115,29.748267932012,5.5,0.032015074957065,False
272448,38.074133592623,17.27089823329,34.293598081848,-0.43156920431195,33.897369312742,5.5,-0.0074635129162524,True
267972,38.508530622979,18.920788466206,39.73754564841,-0.47005877931526,34.673770128786,5.5,0.041388887407381,True
23315,38.050355258628,21.068583544757,46.351256068807,-0.41046246372647,33.658814018774,5.5,0.028600351988451,True
98849,39.121513436317,20.209500654428,37.826072603527,-0.40357632907706,34.655040288625,5.5,0.029032509559904,True
109418,49.94873237632,21.685014501008,29.33780137697,-0.69256954593243,47.346014934507,5.5,0.051742438508758,False
271034,39.075182172921,18.733011942567,43.225769478327,-0.41518458145125,34.733588295407,5.5,0.071299920518046,True
149423,37.907981712598,19.177517646867,38.35863912772,-0.44865601946004,33.890287178964,5.5,0.073508629438846,True
26371,20.931650248259,22.020605918526,32.053644669901,-0.066148897895529,0.0,4.2753761776298,-0.05667246245526,False
99031,39.824805895916,13.560945574976,29.298655891174,-0.4063113556119,35.388398170732,5.5,0.045466022721348,True
21964,,16.486903824377,17.67752799175,-0.10436293339568,0.0,1.32845838405,0.011477415217291,False
292421,38.19537795178,16.102681088364,32.079733112913,-0.42249930088369,33.928949976404,5.5,0.035785188495134,True
53377,43.248229585338,19.612981148336,39.569010210839,-0.49551487916835,39.76403280071,5.250168474954,0.027957956245585,True
243236,38.872951956995,21.326883080605,38.900492617973,-0.43448080259182,34.724177543686,5.5,0.056057858974991,True
94005,49.402521872964,18.120486593707,32.715933811806,-0.48699441203606,45.701118340775,5.5,0.12406677763111,False
107762,,18.911222056251,29.406496796162,-0.46422401725865,46.652664422611,5.5,0.032303727144039,False
292001,46.895250171322,17.488344637268,18.525299081286,-1.5756034994068,49.374865504164,0.5,0.021988060813886,False
25433,15.041042392473,19.336769289768,20.134080841522,-0.097731363111727,0.0,4.4978874443249,0.023028293910673,False
89139,45.643043543671,17.699054346372,33.824732402205,-0.61107006518832,44.897858049338,2.5309681993602,0.034547560768254,False
50026,48.862637521497,15.88375073544,21.175869927166,-1.7829556347481,50.707379946724,0.58315610334967,0.057708668624387,False
133626,39.113563572269,25.329580526515,47.39348441824,-0.3987981187255,34.593575256809,5.5,0.027677779232965,True
243056,38.402749455124,17.301355517795,36.635760381283,-0.44808027890126,34.379892565982,5.5,0.033032900535897,True
434774,47.373066842396,15.889334065348,29.185878425622,-0.60200084274875,48.072683793708,1.6314545807128,0.063380998052982,False
163810,14.261019500571,17.747100920921,18.896054132015,-0.16357483771776,3.2412143641788,5.5,0.021161209278245,False
95270,48.379686642682,22.102099447817,39.488336011459,-0.55405830996014,46.287568646342,3.7464617730924,0.051766054749666,False
259637,,-74.319376491684,89.83481453352,-0.018929424414568,54.56180651983,0.5,-0.34047749015004,False
272070,45.949744571928,12.348469742037,22.576566333766,-0.37187431984861,41.10250790982,5.5,0.02307713673446,False
268047,22.53632903301,17.633820391378,19.062136892718,-0.21726621854036,14.239766185014,5.5,0.05314565860375,False
53359,40.027310401574,21.828555401679,47.133259330278,-0.43553890746064,35.888615084143,5.5,0.083067162898254,True
120767,38.057468620347,19.909900161327,41.900023359572,-0.43251111242977,33.889800356888,5.5,0.016716426556115,True
169799,38.479678540389,20.677723351174,45.459783836051,-0.43512199563098,34.337017734992,5.5,0.084607845010563,True
455339,46.635150761989,12.863006530789,15.051272932935,-0.62361511458275,43.744645393028,5.5,0.027667831461386,False
340603,,12.669924787307,212.39998263543,-1.3720784273976,60.0,0.5,0.1013911942869,False
455395,46.949730491449,16.10570550617,18.50477405061,-0.83181177223099,47.72190270889,1.4742690395799,0.026131581127665,False
132258,38.282779066017,19.940459446546,40.007892176037,-0.49169852167112,34.616787086337,5.5,0.043597101291225,True
438277,47.082603207156,13.170460844318,37.861675048332,-0.61012181480424,47.345881767232,1.847488919958,0.040163338782574,True
244360,38.326361972761,20.293626371593,39.933527470308,-0.45495546872777,34.364297637306,5.5,0.02937321054895,True
340611,39.118654033958,20.899422225954,51.425317150592,-0.42512033847544,34.878530300215,5.5,0.0064738771427027,True
125515,48.306434921151,19.280161074393,27.698121988254,-1.6340839891117,50.697309944492,0.5,0.030806186333669,False
25863,39.184013348084,18.286598435159,35.095809967287,-0.42496930622591,34.942382692743,5.5,0.098039859736639,True
15224,38.612334350667,21.119239726487,43.617948378499,-0.44228383546291,34.53675506801,5.5,0.063084829024849,True
95347,,22.618136795079,48.170339975386,-0.45145147167887,47.313325567285,5.5,0.065962679082856,False
214705,,18.881239595883,20.390202277644,-0.13156585528625,14.651811764111,5.5,-0.015740869398064,False
25856,18.814340581563,12.626312307012,30.442845350363,-0.02552005496104,0.0,2.5647222956918,-0.030054195000282,False
55084,38.623066940965,26.420419742138,48.852849535916,-0.41313294190032,34.259912483769,5.5,0.060586295866478,True
25125,15.556511109298,12.120910402559,13.117397704238,-0.13121321432208,1.8188487390885,5.5,0.026664186709636,False
441195,,18.321880808822,42.951683879516,-0.7358456664082,60.0,0.5,0.058503144851524,False
151814,38.679275680813,17.076412066121,38.630666560375,-0.42245527160513,34.412403048314,5.5,0.043772095724672,True
19790,38.298626664224,15.250000179399,36.106375700191,-0.37880937873033,33.540130866394,5.5,0.019856948315348,True
292482,,19.268431089143,24.827887747899,-0.62235243727373,47.338596841349,5.5,0.014156642312806,False
25404,37.872460269096,23.474696830816,46.459405359316,-0.43627054405005,33.740705646992,5.5,0.010929798645765,True
455375,46.168872797219,12.509763116075,14.65841325204,-0.56549963976199,42.981314910135,5.5,0.022709374421465,False
271033,38.519325330007,18.69904463233,40.150750883622,-0.44954624052654,34.509586899639,5.5,0.0080722771362131,True
157871,,23.358277878388,24.731274511307,-0.01,41.440999830979,1.5608553075845,0.072863364939292,False
214019,38.046133631214,20.628064447711,37.732956865854,-0.43196021127711,33.873150125309,5.5,-0.0045026093864723,True
15081,,17.805128991036,33.612546405143,-0.90904386574326,60.0,0.5,0.0092696834905701,False
26404,38.261017543327,21.201037996962,46.145959297764,-0.43828124228293,34.148218128327,5.5,0.075525420105244,True
259409,39.384825386389,19.616912501873,46.740537972391,-0.43540880365769,35.24489339208,5.5,0.11664313464171,True
94007,46.077677458888,21.025351452314,35.650893317577,-0.74383853205847,47.136327961804,1.3823551629323,0.017110905315481,False
322387,38.639160476696,16.262369185859,32.660799592504,-0.40945904567959,34.236857350446,5.5,0.0036714987421425,True
123877,,21.426148702314,31.307769840881,-1.855638802456,53.219431384404,0.5,0.04555184261297,False
96768,41.79097039799,22.14256199401,37.848899874098,-0.48630272276308,38.084302200402,5.5,0.031334885506241,False
123875,30.214509665433,14.611159062201,87.612062190287,-0.024909932614775,0.0,2.9752455694662,-0.27758890659306,False
158868,49.616982305865,19.55388863316,41.765301727914,-0.43796601092778,45.501222653539,5.5,0.034550526969964,False
455131,49.245993240966,11.524103254656,13.128198304009,-0.7619914869201,46.880398785111,5.5,0.075423999043002,False
